id,content,title,PY,wosarticle__de,wosarticle__wc,relevant,seen
12782,"This paper deals with the development of nonlinear static models for the calculation of capacity curves that are subsequently applied in a scenario-based assessment of school buildings. The investigated building types include unreinforced masonry buildings with rigid floors and reinforced concrete buildings with slender shear walls, both of which are typical in central Europe. The curves were established by means of simplified mechanics-based models of the structures together with the expected failure mechanisms of the structural members, from which bilinear capacity curves were calculated. These capacity curves were used to derive fragility curves for a number of predefined earthquake scenarios in Basel, Switzerland. This application revealed that with the initial capacity curves developed in this project, the damage in the earthquake scenarios was largely overestimated compared to that predicted from empirical intensity-based vulnerability models. The initial curves had been determined with models that made use of code recommendations for the assessment of existing structures together with experimental mean material characteristics. Modifications to the modelling procedure, including revised assumptions concerning the failure modes and changes to the assumed initial stiffness based on vibration measurements, led to revised curves which featured, in particular, increased ductility. With these updated and validated capacity curves, results closer to the empirical intensity-based models were obtained. While the type of modelling used herein has its limitations due to simplicity, it was still possible to account for the influence of typical characteristics (such as the detailing of RC walls) on the relative behaviour and response of the buildings, thus justifying the use of analytical capacity and fragility functions, as opposed to empirical intensity-based models, in the final risk assessment. © 2020 Elsevier Ltd",Development and validation of simplified mechanics-based capacity curves for scenario-based risk assessment of school buildings in Basel,2020,Capacity curves; Displacement-based evaluation; Fragility curves; Mechanical method; Seismic vulnerability assessment,Concrete buildings; Earthquakes; Reinforced concrete; Risk assessment; Risk perception; School buildings; Walls (structural partitions); Capacity curves; Displacement-Based; Fragility curves; Mechanical methods; Seismic vulnerability; Failure (mechanical); earthquake damage; failure mechanism; floor; masonry; reinforced concrete; risk assessment; stiffness; structural response; Basel; Basel-Stadt; Switzerland,0,0
12783,"Extending the application of fiber-reinforced polymer (FRP) composite materials into the automotive, aerospace and military manufacturing is a significant advance in recent years. However, few extending have been achieved in civil infrastructure and building construction industry. This gap is partly due to (i) the lack of multiphysics and multiscale models unifying degradation-deformation damage phenomena to assess the safety and durability of newly adopted or proposed material and structural systems, and (H) no available computational models that are succinctly fundamental and directly interactable with other digital files from architecture designer or manufacturer. To begin addressing this gap, this paper presents a structure level multiphysics model that uses the UV and moisture deterioration variables homogenized from a micromechanics model to integrate a nonlocal continuum damage model in a curvilinear coordinate system. This model links the application of analysis to the architecture or manufacturing digital model by enabling more accurate predictions of mechanical performance. An example of the model is presented for analysis of a group of glass fiber-reinforced polymer (GFRP) composite plates in SFMOMA Facade System, the first and largest architectural application of fiber reinforced polymer (FRP) in the United States.",Development of a multiphysics model of synergistic effects between environmental exposure and damage in woven glass fiber reinforced polymeric composites,2021,GRRP; Micromechanics; Homogenization; Environmental aging; Ultraviolet degradation; Condensation degradation,ULTRAVIOLET-RADIATION; UV EXPOSURE; DEGRADATION; DEFORMATION; DIFFUSION; MOISTURE; STRENGTH,0,0
12784,"Nonintrusive damage assessment of concrete structures is evolving using newer technological interventions. Researchers are using different assessment techniques having their intrinsic limitations. A few are partially destructive, whereas others only provide qualitative information about the damages. Therefore, there is a need for a method using high-resolution imaging techniques for the assessment of exact damages and their depth along with intensity. Millimeter wave may be one of the good options for damage assessment. It is an efficient technique used in imaging applications due to its high resolution and effective penetration. Therefore, a novel millimeter wave assessment method is used in this study as a nondestructive post-fire damage test of concrete based civil engineering structures. An active millimeter wave radar system of 55-65 GHz has been used to measure the complex relative permittivity of concrete cube specimens for evaluation of damages caused by fire. In this study, fire damaged and control concrete cube specimens of 150 mm size were used for the measurement. The results were compared with the existing technique of ultrasonic pulse velocity, and it was found to be in good agreement. © 2021 Author(s).",Development of a novel approach to detect damage in concrete structures with millimeter wave radar assessment system,2021,None,Concrete buildings; Concrete construction; Concretes; Imaging techniques; Millimeter waves; Radar; Radar imaging; Ultrasonic testing; Assessment technique; Civil engineering structures; Complex relative permittivity; High-resolution imaging; Imaging applications; Millimeter wave radar; Qualitative information; Ultrasonic pulse velocity; Damage detection; article; controlled study; telecommunication; ultrasound,0,0
12785,"A collaborative effort was made within the scope of the EU project ITERATE to develop a web-based tool for large-scale probabilistic assessment intended to enable Algerian stakeholders to understand and calculate seismic risk though the convolution of hazard, exposure and vulnerability. A great amount of information was collected, organized and processed to determine the characteristics of the Northern Algerian built inventory (buildings and bridges) in terms of quantity, location, typology and structural behavior, using the city of Blida as pilot case-study. Furthermore, the vulnerability of the inventory was evaluated through the development of fragility curves, based on the observed behavior of a great number of nonlinear structural models under the effect of multiple earthquake records, accounting for epistemic and aleatory uncertainties. The developed exposure and vulnerability models, along with an updated seismic hazard model were loaded to a specifically developed web application which allows the probabilistic evaluation of seismic event scenarios, as well as automated predictions in terms of human and economic losses. © 13th International Conference on Applications of Statistics and Probability in Civil Engineering, ICASP 2019. All rights reserved.",Development of a seismic risk model for northern Algeria,2019,None,Hazards; Losses; Petroleum reservoir evaluation; Seismology; Aleatory uncertainty; Amount of information; Earthquake records; Probabilistic assessments; Probabilistic evaluation; Structural behaviors; Structural models; Vulnerability models; Risk assessment,0,0
12786,"This work proposes a prescriptive methodology for the predesign in a simple manner timber structures up to 6 floors against seismic loads. The research is based on the analysis of structural models of archetypes oriented to social housing with eccentricity controlled by a suitable selection of strength and stiffness with respect to the structural axes. Through pseudo 3-D analysis of structural models of archetypes, and by identifying their dynamic behavior it is possible to define simplified models that allow the realization of parametric studies in relatively short time, which makes it attractive to use fragility curves for making decisions regarding design parameters. Response of models monitored in order to achieve structures with structural axes of variable resistance in height, in order to achieve optimal performance for various seismic records, so all resistant lines actively participate in the energy dissipation. The study's results ultimately suggest a proportional resistance for each level with respect to the first level response, which are proportional to the weight of the building. An important result of this work is that it is possible to suggest a simple way to design the system with seismic design coefficients, as an alternative to using the R-factor that reduces the elastic spectrum. The proposed methodology also incorporates control over the relative displacements between stories. Each seismic coefficient has been analyzed to meet performance targets proposed for timber structures, a condition that is verified in this study using fragility curves.",Development of a simplified design seismic-resistant method for timber multi story buildings,2016,Buildings; Light-frame; Low-rise; Seismic response; Shear wall; Wood,Buildings; Earthquake engineering; Energy dissipation; Seismic design; Seismic response; Seismology; Shear walls; Timber; Wood; Light frames; Low-rise; Multistory building; Performance targets; Relative displacement; Seismic design coefficients; Strength and stiffness; Variable resistance; Structural design,0,0
12787,"Cross-Laminated Timber (CLT) is an engineered wood product with high rigidity, dimensional stability, and desirable environmental properties. Because of these characteristics, it presents the potential to resist the impact loads associated with windborne debris in both tornadoes and hurricanes. Full-scale experimental debris impact testing was performed on 3-layer CLT in order to determine its response to debris impact loading scenarios. A variety of missile masses, speeds, and impact locations were tested to determine this response. Various forms of failure were observed including missile perforation, excessive backside deflection, and dislodgement of debris on the backside of tested panels. Analysis of the experimental data was then performed with the goal producing a debris impact fragility curve for CLT. The resulting curves were based on relating a missile's kinetic energy with the probability of failure as defined by relevant testing standards. The results of this study point towards 3-ply CLT having a high likelihood of surviving impacts from EF-2 and EF-3 level missiles with a decreased likelihood of surviving debris from EF-4 and EF-5 level events. For qualification as a material for safe rooms, thicker panels and additional connection design would be required. © 2019 Elsevier Ltd",Development of a windborne debris impact fragilty curve for Cross-Laminated Timber using experimental testing,2019,Cross-laminated timber; Debris impact; Fragility curve,Building materials; Impact testing; Kinetic energy; Kinetics; Laminating; Missiles; Timber; Wood products; Connection designs; Cross laminated; Debris impacts; Engineered wood products; Environmental property; Experimental testing; Fragility curves; Probability of failure; Debris,0,0
12790,"This paper presents recent efforts in the development of risk-targeted ground motions for the Indonesian Earthquake Resistance Building Code SNI 1726-2012. Recently, in 2010, the Indonesian seismic hazard map was revised by our Indonesian Team from the 2002 map to a new hazard map. The revised map has adopted the most recent data and current state of knowledge in probabilistic and deterministic seismic hazard assessment methodologies, and through the use of the most recent ground motion predictive equations. So-called risk-targeted ground motions (RTGM) have also been developed. The risk-targeted ground motions for Indonesia are calculated as spectral response accelerations that result in 1% probability of building collapse in 50 years through a similar methodology as conducted by Luco et al. (2007). The authors do so by adopting generic fragility curves with alogarithmic standard deviation, β, value considered to be representative of Indonesian buildings. The risk-targeted ground motions mapped for the whole of Indonesia have been developed for short and 1.0 second spectral periods. These maps have become the risk-targeted maximum considered earthquake (MCER) maps in the new SNI 1726-2012.",Development of Earthquake risk-targeted ground motions for Indonesian Earthquake Resistance Building Code SNI 1726-2012,2015,None,Earthquake effects; Earthquake engineering; Earthquakes; Equations of motion; Geophysics; Hazards; Probability; Risks; Safety engineering; Seismic response; Seismology; Building collapse; Fragility curves; Maximum considered earthquakes; Predictive equations; Seismic hazard assessment; Seismic hazard maps; Spectral response; Standard deviation; Building codes,0,0
12792,"In Japan, an evaluation of residual risk to events beyond the design basis is required for nuclear power plants (NPPs) and a probabilistic risk assessment (PRA) is considered as an effective measure to evaluate the residual risk. Meanwhile, for standardization in design of NPPs, a number of studies have been conducted on applying seismic isolation systems. In terms of residual risk of a seismically isolated NPP, application of a failsafe system is considered to enhance the redundancy and the robustness of the plant and also expected as a measure to reduce the risk. In this paper, firstly we proposed a fragility evaluation method for a seismically isolated building. We also calculated fragility curves. The result of the trial calculation showed that the failure in the seismic isolation layer was dominant. Then, focusing on events beyond the design basis, we examined some case studies on application of fail-safe systems to NPPs. Installing devices in seismically isolated layer to support the building as a part of the fail-safe systems, we tried to change the dominant failure mode in order to reduce the failure probability. Furthermore, we assumed some shock absorbers as additional fail-safe systems which could be expected to reduce the response of buildings when the building hit the retaining wall.",Development of evaluation method for seismic isolation systems of nuclear power facilities - Proposal of fragility evaluation method and study on application of fail-safe system,2017,None,Nuclear energy; Nuclear power plants; Outages; Risk assessment; Risks; Safety engineering; Seismic design; Seismology; Shock absorbers; Structural design; Effective measures; Fail safe systems; Failure Probability; Fragility curves; Isolated buildings; Probabilistic Risk Assessment; Seismic isolation; Seismic isolation systems; Nuclear fuels,0,0
12793,"Extended linear Drucker-Prager (DP) model has been a proper choice to capture the stress-strain of cylindrical concrete columns confined by fiber reinforced polymers (FRPs). However, most existing DP models calibrated by uniform active/passive tests are unsuitable for concrete under non-uniform passive confinement. This paper aims to calibrate the key parameters i.e., friction angle, plastic dilation angle and hardening needed for the DP model based on tri-axial test results on concrete cube subjected to non-uniform confinement. The effect of friction angle parameter is isolated from the hardening parameter within the yield function while the friction angle is defined as a function of concrete grade and hardening as a function of lateral confinement stiffness ratio. Here, the plastic lateral strains of non-uniform confined concrete, which could be obtained in cyclic tests but were usually left aside, are used to define a function for plastic dilation angle which works compatibly with the yield parameters. The resultant extended DP model could capture the stress-strain behaviour of concrete under both uniform or non-uniform passive pressure as well as the variable flow rules and different load paths occurring across the section of FRP-confined non-circular concrete. (C) 2019 Elsevier Ltd. All rights reserved.",Development of extended Drucker-Prager model for non-uniform FRP-confined concrete based on triaxial tests,2019,Concrete; FRP; Calibration procedure; Non-uniform confinement; Stress-strain relationship; Load-path dependence,STRESS-STRAIN MODEL; PLASTIC-DAMAGE MODEL; FINITE-ELEMENT; COMPRESSIVE BEHAVIOR; DESIGN MODELS; COLUMNS; STRENGTH; SQUARE; STEEL; SHEAR,0,0
12794,"Development of a flood damage estimation method that considers house type is important to evaluate the effectiveness of different adaptation options. This study aimed to analyze flood impact on residential areas and household damage, to develop a new, more accurate, method for flood damage assessment, considering different house types. To do this it was necessary to understand the vulnerability of different house types and household assets, and to develop flood damage functions which accounted for these variations. We considered the Bago River basin of Myanmar as a study area. A detailed household questionnaire survey was conducted to collect data. Using this data, new flood damage functions for residential buildings and assets for different types of house were developed by considering building characteristics such as construction materials, number of stories, and height of plinth level from the ground. The actual and potential flood damage data were combined to develop flood damage functions with improved accuracy for extreme floods. Then, flood damage to residential buildings and assets for recent floods were assessed by developing a grid-based approach, integrating hydrologic-hydraulic and flood loss estimation models. The reduction in expected annual damage by use of different flood adaptation options for residential buildings was also evaluated quantitatively. The results of this study show that elevating the plinth level of the building and adding an additional story to the house can significantly reduce the flood damage to residential buildings and assets, and these results provide useful information for establishing flood protection adaptation measures. © 2021 The Authors",Development of flood damage assessment method for residential areas considering various house types for Bago Region of Myanmar,2021,Adaptation measures; Damage functions; Flood impact; Residential areas; Risk reduction,None,0,0
12800,"Interactions between natural events and industrial installations may lead to dangerous phenomena. According to bibliographical research, the industrial sector is often unprepared for these joint natural and technological or Natech events mainly because of the lack of guidelines on how to apply Natech regulations and the lack of information on the dynamics of Natechs. In order to fill the gaps and provide guidance on Natech risk assessment to operators, a systematic risk analysis methodology was developed and resulted firstly in proposing general reference bow-ties that reconfigure accidental scenarios triggered by flood events. The validation of these scenarios was made in the surface treatment sector. Building on these bow-ties, the risk analysis methodology will be completed and a checklist simple to use, along with a list proposing preventive and protective measures, to be used by operators in order to decrease the vulnerability of their industrial facilities to technological accidents triggered by floods will be developed in future work. (C) 2015 Elsevier Ltd. All rights reserved.",Development of generic bow-tie diagrams of accidental scenarios triggered by flooding of industrial facilities (Natech),2015,Natech; Flood-triggered accident; Risk analysis; Bow-tie chart; Accident scenario,EVENTS DAMAGE MODEL; NATURAL HAZARDS; RISK-MANAGEMENT; 1999 KOCAELI; EARTHQUAKE; SUBSTANCES; RELEASE; IMPACT,0,0
12801,"For both spiritual and cultural reasons, churches are an essential part of the historical heritage of several countries worldwide, including Europe, Americas and Australasia. The extreme damage that occurred during the 2016–2017 Central Italy seismic swarm highlighted once again the noteworthy seismic vulnerability of unreinforced masonry churches, which exhibited several collapses and caused uncountable losses to the Italian artistic heritage. The seismic performance of 158 affected buildings was analyzed in the aftermath of the main shocks. The failure modes activated by the earthquakes were identified making reference to the local mechanisms currently considered in Italy for post-seismic assessment of churches. The structural damage of the investigated buildings, related to 21 mechanisms rather than to an overall global response, was explained resorting to empirical statistical procedures taking into account ground motion intensity and structural details that can worsen or improve the seismic performance. Finally, parametric fragility curves were derived selecting those structural details that mostly influence the damage by means of the likelihood-ratio test. Developed models can be used in future territorial-scale scenario or risk analyses. © 2021, The Author(s).",Development of parametric seismic fragility curves for historical churches,2021,2016–2017 Central Italy earthquakes; Damage levels; Maximum likelihood estimation; Peak ground acceleration; Statistical regressions; Vulnerability assessment,Religious buildings; Risk analysis; Risk perception; Seismic waves; Structural analysis; Ground motion intensities; Historical heritages; Likelihood ratio tests; Seismic fragility curves; Seismic Performance; Seismic vulnerability; Structural details; Unreinforced masonry; Earthquakes,0,0
12807,"Development of seismic risk microzonation study is required for disaster preparedness, risk and hazard mitigation decisions for the Government of Jakarta. The study includes estimation of seismic hazard, site characterization, site specific response analysis and risk assessment. Seismic hazard is performed based on deterministic and probabilistic approachs considering seismic sources influencing Jakarta. Geotechnical parameters are intrepreted from previous and recent measurements and depth of engineering bedrock is estimated based on microtremor array measurement. Identification of local site effects is conducted by carrying out onedimensional ground response analysis considering the behavior of soil non-linearity. The result of the hazard microzonation study includes the distribution of site response such as spectral acceleration and amplification ratio. The results are then combined with building fragility that is determined based on the FEMA 154. Two building fragility curves are formulated corresponding to existing building type in Jakartawhich are the confined masonry and in-filled frame structures. © 2015 Taylor & Francis Group, London.",Development of seismic risk microzonation maps of Jakarta city,2015,None,Disaster prevention; Geotechnical engineering; Hazards; Risk assessment; Seismic response; Amplification ratio; Disaster preparedness; Geotechnical parameters; Ground response analysis; Hazard mitigations; Response analysis; Site characterization; Spectral acceleration; Seismic design,0,0
12808,"Societal risks associated with debris flow hazards are significant and likely to escalate due to global population growth trends and the compounding effects of climate change. Quantitative risk assessment methods (QRA) provide a means of anticipating the likely impacts and consequences of settlement in areas susceptible to landslide activity and are increasingly being used to inform land use decisions that seek to increase disaster resilience through mitigation and/or adaptation. Current QRA methods for debris flow hazards are based primarily on empirical vulnerability functions that relate hazard intensity (depth, velocity, etc.) to expected levels of loss for a given asset of concern, i.e. most of current methods are dedicated to loss-intensity relations. Though grounded in observed cause-effect relationships, empirical vulnerability functions are not designed to predict the capacity of a building to withstand the physical impacts of a debris flow event, or the related uncertainties associated with modelling building performance as a function of variable debris flow parameters. This paper describes a methodology for developing functions that relate hazard intensity to probability of structural damage, i.e., fragility functions, rather than vulnerability functions, based on the combined hydrodynamic forces of a debris flow event (hazard level) and the inherent structural resistance of building typologies that are common in rural mountainous settings (building performance). Hazard level includes a hydrodynamic force variable (FDF), which accounts for the combined effects of debris flow depth and velocity, i.e. momentum flux (hv2), material density (ρ) and related flow characteristics including drag (Cd) and impact coefficient (Kd). Building performance is measured in terms of yield strength (Ay), ultimate lateral capacity (AU) and weight to breadth ratios (W/B) defined for a portfolio building types that are common in mountain settlements. Collectively, these model parameters are combined using probabilistic methods to produce building-specific fragility functions that describe the probability of reaching or exceeding successive thresholds of structural damage over a range of hazard intensity values, expressed in terms of momentum flux. Validation of the proposed fragility model is based on a comparison between model outputs and observed cause-effect relationships for recent debris flow events in South Korea and in Colombia. Debris flow impact momentum fluxes, capable of resulting in complete damage to unreinforced masonry buildings (URM) in those regions are estimated to be on the order of 24 m3/s2, consistent with field-based observations. Results of our study offer additional capabilities for assessing risks associated with urban growth and development in areas exposed to debris flow hazards. © 2018 Elsevier B.V.",Development of structural debris flow fragility curves (debris flow buildings resistance) using momentum flux rate as a hazard parameter,2018,Debris flow building resistance; Debris flow fragility curves; Debris flow hazard; Debris flow losses; Debris flow risk; Debris flow vulnerability,Buildings; Climate change; Hazards; Hydrodynamics; Land use; Momentum; Population statistics; Risk assessment; Structural analysis; Uncertainty analysis; Urban growth; Cause-effect relationships; Debris flow hazards; Debris flows; Fragility curves; Growth and development; Probabilistic methods; Quantitative risk assessment method; Unreinforced masonry building; Debris; debris flow; hazard assessment; landslide; momentum; risk assessment; structural response; vulnerability,0,0
12809,"The growth of cities, the impacts of climate change and the massive cost of providing new infrastructure provide the impetus for TRUSS (Training in Reducing Uncertainty in Structural Safety), a (sic)3.7 million Marie Sklodowska-Curie Action Innovative Training Network project funded by EU's Horizon 2020 programme, which aims to maximize the potential of infrastructure that already exists (http://trussitn.eu). For that purpose, TRUSS brings together an international, inter-sectoral and multidisciplinary collaboration between five academic and eleven industry institutions from five European countries. The project covers rail and road infrastructure, buildings and energy and marine infrastructure. This paper reports progress in fields such as advanced sensor-based structural health monitoring solutions -unmanned aerial vehicles, optical backscatter reflectometry, monitoring sensors mounted on vehicles,... -and innovative algorithms for structural designs and short- and long-term assessments of buildings, bridges, pavements, ships, ship unloaders, nuclear components and wind turbine towers that will support infrastructure operators and owners in managing their assets.",Developments in damage assessment by Marie Sklodowska-Curie TRUSS ITN project,2017,None,None,0,0
12810,"Passive control systems, such as buckling-restrained braces (BRBs), have emerged as efficient tools for seismic response control of new and existing structures by imparting strength and stiffness to buildings, while providing additional high and stable energy dissipation capacity. Systems equipped with BRBs have been widely investigated in literature; however, only a deterministic description of the BRBs’ properties is typically considered. These properties are provided by the manufacturer and are successively validated by qualification control tests according to code-based tolerance limits. Therefore, the device properties introduced within the structure could differ from their nominal design estimates, potentially leading to an undesired seismic performance. This study proposes a probabilistic assessment framework to evaluate the influence of BRBs’ uncertainty on the seismic response of a retrofitted RC frame. For the case study, a benchmark three-story RC moment-resisting frame is considered where BRBs’ uncertainty is defined compatible to the standardized tolerance limits of devices’ quality control tests. This uncertainty is implemented through a two-level factorial design strategy and Latin hypercube sampling technique. Cloud analysis and probabilistic seismic demand models are used to develop fragility functions for the bare and retrofitted frame for four damage states while also accounting for the uncertainty in the property of BRBs. Risk estimates are successively evaluated for three case study regions. The results show that, for the considered case study structure, these uncertainties could lead to an increase of fragility up to 21% and a variation in seismic risk estimates up to 56%. © 2021 The Authors. Earthquake Engineering & Structural Dynamics published by John Wiley & Sons Ltd.",Device uncertainty propagation in low-ductility RC frames retrofitted with BRBs for seismic risk mitigation,2021,buckling-restrained braces; fragility curves; reinforced concrete frames; seismic devices uncertainty; seismic retrofit; seismic risk variability,Benchmarking; Energy dissipation; Energy efficiency; Fits and tolerances; Seismic design; Seismic response; Uncertainty analysis; Buckling restrained braces; Energy dissipation capacities; Latin hypercube sampling; Probabilistic assessments; Probabilistic seismic demand models; Seismic response control; Two level factorial designs; Uncertainty propagation; Quality control; buckling; ductility; earthquake engineering; reinforced concrete; seismic response; seismic retrofit; structural component; uncertainty analysis,0,0
12811,"The authors' research group has recently invented a non-contact type of sensing device of directly measuring the inter-story drift displacements for building structures. That sensor obtains the time histories of two dimensional drift displacements during a seismic event. This kind of sensor had been a long-wanted device but was not available until the recent development of these sensors. Utilizing an opportunity of participating in the shake table test experiments of a scale building model at E-defense, the authors' group installed these developed sensors into that model building. Reporting those drift displacement results which the sensors measured from non-severe to severe seismic excitations, this paper demonstrates that the sensors could provide the structural engineers with useful and significant data for damage assessment at the primary stage in particular. © International Conference on Advances in Experimental Structural Engineering. All rights reserved.",Direct measurement of inter-story drift displacements of scale model building in shake table tests,2015,Cumulative plastic deformation response ratio; Drift displacement sensor; E-defense; Health monitoring; Residual displacement,Damage detection; Intelligent materials; Model buildings; Network security; Seismology; Structural design; Deformation response; Displacement sensor; E defense; Health monitoring; Residual displacement; Displacement measurement,0,0
12812,"Regional snowmelt flood disasters (RSFDs) can cause significant direct tangible damage which generally refers to the physical destruction due to direct contact with the flood water, such as damage to buildings, croplands, livestock, and infrastructure. Information about people, habitations, and infrastructure affected by the flood is essential for disaster responders and the humanitarian community to plan and coordinate emergency response activities. However, this direct tangible damage information obtained in the ground is limited, incomplete, contradictory, and sometimes impossible to obtain in a short time. Earth observation satellites help overcome operational uncertainties after the RSFDs. Here, we present an improved rapid direct tangible damage assessment model using HJ-1 and GF-1/2 satellite images. We selected the Altay region in northern Xinjiang, China, as the study area, and investigated a RSFD occurring in spring 2017. A series of HJ-1 and GF-1 images were used to track the flood extent over the duration of the disaster, and the maximum affected flood area was assigned as the area in which direct tangible damage occurred. Pre-disaster GF-2 images were then used to estimate direct tangible damage to habitations (2375 households and 6388 rooms), infrastructure (102km of roads), and affected population (7125) in the flood area, which covered an area of 185,240m(2). Our method is an effective approach for the design of rescue plans and disaster subsidy programs.","Direct tangible damage assessment for regional snowmelt flood disasters with HJ-1 and HR satellite images: a case study of the Altay region, northern Xinjiang, China",2018,Snowmelt flood disaster; Tangible damage; HJ-1; GF-2; Remote sensing,OF-THE-ART; IMPACT ASSESSMENT; TIME-SERIES; WATER; MAP; SENSITIVITY; DYNAMICS; EXTENT; DELTA,0,0
12813,"Previous applications of machine learning in remote sensing for the identification of damaged buildings in the aftermath of a large-scale disaster have been successful. However, standard methods do not consider the complexity and costs of compiling a training data set after a large-scale disaster. In this article, we study disaster events in which the intensity can be modeled via numerical simulation and/or instrumentation. For such cases, two fully automatic procedures for the detection of severely damaged buildings are introduced. The fundamental assumption is that samples that are located in areas with low disaster intensity mainly represent nondamaged buildings. Furthermore, areas with moderate to strong disaster intensities likely contain damaged and nondamaged buildings. Under this assumption, a procedure that is based on the automatic selection of training samples for learning and calibrating the standard support vector machine classifier is utilized. The second procedure is based on the use of two regularization parameters to define the support vectors. These frameworks avoid the collection of labeled building samples via field surveys and/or visual inspection of optical images, which requires a significant amount of time. The performance of the proposed method is evaluated via application to three real cases: the 2011 Tohoku-Oki earthquake-tsunami, the 2016 Kumamoto earthquake, and the 2018 Okayama floods. The resulted accuracy ranges between 0.85 and 0.89, and thus, it shows that the result can be used for the rapid allocation of affected buildings.",Disaster Intensity-Based Selection of Training Samples for Remote Sensing Building Damage Classification,2021,Automatic labeling; building damage; multiregularization parameters; support vector machine (SVM),FRAGILITY CURVES; COLLAPSED BUILDINGS; EARTHQUAKE; SUPPORT; TSUNAMI; MODEL; SVM,0,0
12814,"We analyze the case of a building that collapsed in a multifamily complex of Tlalpan borough in Mexico City during the 19 September 2017 Central Mexico earthquake. Despite having similar materials and similar structural and geometric properties, this was the only building that collapsed in the complex. A structural analysis of the building and a study of the soils' predominant periods indicated that resonance effects, if any, would not be significant. However, phenomena related to the anomalous performance of buildings in dense urban areas such as geological soil, soil-structure interaction, and soil-city interaction effects were also investigated. A detailed analysis of the directionality of seismic actions recorded at nearby accel-erometric stations and of the azimuths of sound and damaged buildings indicates that directionality effects were responsible for the collapse of the building. Subsequently, a set of 58, two-component acceleration records of the earthquake was used to perform a thorough directionality analysis. The results were then compared with the foreseen uniform hazard response spectra and the design spectra in the city. Seismic actions in the city due to this earthquake were stronger than those corresponding to the uniform hazard response spectra. In addition, although design spectra have been significantly improved in the new 2017 Mexican seismic regulations, they were exceeded in 11 of 58 analyzed spectra. In 4 of these 11 cases, the design spectra were exceeded due to directionality effects. These results confirm the necessity of considering directionality effects in damage assessments, strong-motion prediction equations, and design regulations.",Do Directionality Effects Influence Expected Damage? A Case Study of the 2017 Central Mexico Earthquake,2018,None,SITE-CITY INTERACTION; GROUND-MOTION; SOIL; PERFORMANCE,0,0
12815,"Masonry infills represent one of the prevailing types of non-structural elements in buildings of both Western and Eastern modern architecture. Recent seismic events have provided evidence that damage on masonry infills can lead not only to large economic losses but also to significant injuries and even fatalities. The estimation of damage of such elements and the corresponding consequences within the Performance-Based Earthquake Engineering (PBEE) framework, requires reliable fragility curves. Although there is an important body of work on testing masonry infills, there is very limited work that has led to the definition of fragility functions. This contribution presents drift-based fragility functions developed for in-plane loaded masonry infills, derived from a comprehensive experimental dataset gathered from current literature, comprising 152 specimens of infilled RC or steel frames tested under lateral cyclic loading, with different types of masonry blocks. Three key damage states associated with the structural performance and reparability of infill walls have been defined. In particular, four sources of uncertainty are evaluated: specimen-to-specimen, finite-sample, measured mortar compression strength and prism compression strength, presence of openings. The fragility curves developed in the present study are very useful for estimating damage and expected earthquake-induced economic losses for infilled buildings, by employing recently proposed methodologies based on aggregating the estimated damage at the component level for a specific structure.",Drift-based fragility assessment of masonry infills,2017,Fragility Functions; Infills; Masonry,Computational methods; Engineering geology; Geophysics; Losses; Masonry materials; Sampling; Structural analysis; Structural dynamics; Drift-based fragility; Fragility function; Infills; Masonry; Non-structural elements; Performance-based earthquake engineering; Sources of uncertainty; Structural performance; Earthquake engineering,0,0
12816,"It is undoubted how effective is the use of simulation for training and building situation awareness in a dynamic scenario evolution. When a disaster occurs, risk managers and emergency officials are required to know what critical infrastructure has been damaged and what the current disaster status is in order to direct assistance, supplies and resources accordingly. Drones, and UAVs in general, are able to carry out triage activities and disaster assessment ""from above"", thus representing a time- and life-saving resource. However, this implies pilots capable to accomplish tasks quickly and effectively so high quality training for the drone pilots on the ground is demanding more and more attention. The simulation-based training system proposed in this paper aims at pushing drones applications beyond the borders of Earth, thus supporting disaster relief operations within a moon base scenario. The Drones based RElief on Disaster Simulation (DREDIS) system, developed as integral part of the 2016 edition of SEE (Simulation Exploration Experience), is intended to demonstrate the powerful role of unmanned aerial vehicles (UAVs) as sophisticated measuring, area mapping, visual inspection, damage assessment and rescue supporting tool on a moon base scenario where every second in disaster relief operations counts more than in any other place. © 2016 Society for Modeling & Simulation International (SCS).",Drones based relief on moon disaster simulation,2016,Disaster relief; Drones; Modeling & simulation; Simulation Exploration Experience,Damage detection; Disaster prevention; Disasters; Drones; Moon; Moon bases; Space research; Unmanned aerial vehicles (UAV); Damage assessments; Disaster relief; Disaster relief operations; Disaster simulation; Dynamic scenarios; Simulation Exploration Experience; Simulation-based training; Situation awareness; Emergency services,0,0
