id,content,title,PY,wosarticle__de,wosarticle__wc,relevant,seen
13565,"This work describes the seismic vulnerability assessment of a railway masonry arch bridge. Its conservation state is initially investigated by means of a thorough field and laboratory test campaign, comprising destructive and non-destructive tests. Two different methods are used to evaluate the bridge seismic vulnerability. The first method adopts a deterministic approach and corresponds to a single non-linear static analysis, performed as described in the Eurocodes. The second method employs a probabilistic approach and considers the variability of the involved mechanical parameters (structure geometry and properties of the building materials) and seismic parameters (intensity of the action and site conditions). This method associates the probabilistic values of ground acceleration exceedance to the estimated seismic vulnerability. This is shown by means of fragility curves, which allow to take into consideration the uncertainty of the various components involved in the definition of the seismic vulnerability and display the seismic damage scenarios. Currently no code requires to perform this calculation procedure. In addition, this work compares the values of masonry mechanical properties specified in the Eurocodes with those obtained in an extensive investigation campaign involving more than one hundred masonry bridges. Compressive strength and longitudinal elasticity modulus are the relevant mechanical parameters investigated. The outcomes of this research can contribute to the development of a more efficient maintenance system of the masonry bridges belonging to the railway network. This has an important role when it comes to establishing the priority order of assets intervention. © 2018 The Author",Two methodological approaches to assess the seismic vulnerability of masonry bridges,2019,Bridge maintenance and conservation  Finite element analysis  Masonry mechanical parameters  Non-linear static analysis  Railway masonry arch bridge  Seismic fragility,Arches  Codes (standards)  Compressive strength  Finite element method  Masonry bridges  Masonry construction  Masonry materials  Nondestructive examination  Railroads  Seismology  Static analysis  Structural analysis  Bridge maintenance  Masonry arch bridges  Mechanical parameters  Non-linear static analysis  Seismic fragility  Arch bridges,0,1
13603,"This paper presents a methodology to develop hurricane induced coastal flood vulnerability functions for re-sidential construction based on empirical tsunami fragility functions. A force equivalency mapping procedure first transforms the tsunami fragility functions into coastal flood fragility functions. Following the quantification of the damage states and the incorporation of repair costs, the coastal flood fragility functions translate into coastal flood vulnerability functions. Insurance claims data from the National Flood Insurance Program and vulnerability functions independently derived by the US Army Corps of Engineers are employed to validate single-story on-grade timber and reinforced masonry structure model outputs. The limitations of the model and future developments are discussed.",Vulnerability of Florida residential structures to hurricane induced coastal flood,2020,Hurricane damage  Coastal flood  Vulnerability functions  Fragility functions,FRAGILITY CURVES  BUILDING DAMAGE,0,1
12507,"The simplified mechanical method POST (PushOver on Shear Type models) for seismic vulnerability assessment of RC buildings is used in this study to derive damage scenarios for a database of 7597 RC buildings subjected to the 2009 L'Aquila earthquake. POST allows the evaluation of fragility curves through the determination of the non-linear static response of RC buildings in closed form, assuming the hypothesis of shear type behaviour, and considering the influence of infill panels both in the derivation of structural response and in assessment of building damage, which is defined according to the European Macroseismic Scale EMS-98. The aim of the present study is to provide a much more significant and reliable validation of the methodology, thanks to a much wider database compared to previous studies, and based on a different application of the methodology, i.e. at building class-level instead of single building-level. To this aim, the main geometrical-typological characteristics of the analysed buildings (number of storeys, age of construction, building area) have been statistically characterized based on data collected from post-earthquake AeDES survey forms, considering both the variability of each single parameter and the correlation that exists between one parameter and the other. This also allows to analyse the effectiveness of the adopted analytical procedure in predicting the general trends of observed damage with these parameters, showing a good agreement between observed and predicted trends. The overall predicted damage scenarios are compared with the corresponding observed ones, collected from AeDES survey forms, highlighting, again, a good agreement. Finally, the assumed mechanical interpretation of damage classification of EMS-98 is validated through the comparison between the distributions of damage to vertical structures and infill panels and the corresponding observed post-earthquake damage data.",A class-oriented mechanical approach for seismic damage assessment of RC buildings subjected to the 2009 L'Aquila earthquake,2018,2009 L'Aquila earthquake  RC buildings  Mechanical  Seismic fragility  Damage States  Post-earthquake,REINFORCED-CONCRETE FRAMES  VULNERABILITY  STRENGTH,0,1
12511,"In a cross-disciplinary study, we carried out an extensive literature review to increase understanding of vulnerability indicators used in the disciplines of earthquake and flood vulnerability assessments. We provide insights into potential improvements in both fields by identifying and comparing quantitative vulnerability indicators grouped into physical and social categories. Next, a selection of index and curve-based vulnerability models that use these indicators are described, comparing several characteristics such as temporal and spatial aspects. Earthquake vulnerability methods traditionally have a strong focus on object-based physical attributes used in vulnerability curve-based models, while flood vulnerability studies focus more on indicators applied to aggregated land-use classes in curve-based models. In assessing the differences and similarities between indicators used in earthquake and flood vulnerability models, we only include models that separately assess either of the two hazard types. Flood vulnerability studies could be improved using approaches from earthquake studies, such as developing object-based physical vulnerability curve assessments and incorporating time-of-the-day-based building occupation patterns. Likewise, earthquake assessments could learn from flood studies by refining their selection of social vulnerability indicators. Based on the lessons obtained in this study, we recommend future studies for exploring risk assessment methodologies across different hazard types.",A comparison of flood and earthquake vulnerability assessment indicators,2017,None,DISASTER RISK REDUCTION  SOCIAL VULNERABILITY  CLIMATE-CHANGE  RIVER-FLOODS  DAMAGE ASSESSMENT  GLOBAL EXPOSURE  SEISMIC RISK  FRAMEWORK  HAZARD  MODEL,0,1
12514,"The potential for automated construction quality inspection, construction progress tracking and post-earthquake damage assessment drives research in interpretation of remote sensing data and compilation of semantic models of buildings in different states. However, research efforts are often hampered by a lack of full-scale datasets. This is particularly the case for earthquake damage assessment research, where acquisition of scans is restricted by scarcity of access to post-earthquake sites. To solve this problem, we have developed a procedure for compiling digital specimens in both pre- and post-event states and for generating synthetic data equivalent to which would result from laser scanning in the field. The procedure is validated by comparing the physical and synthetic scans of a damaged beam. Interpretation of the beam damage from the synthetic data demonstrates the feasibility of using this procedure to replace physical specimens with digital models for experimentation and for other civil engineering applications. © 2015 ASCE.",A computational procedure for generating specimens of BIM and point cloud data for building change detection,2015,BIM  Change detection  Computational procedure  Damage assessment  Laser scanning,Architectural design  Digital storage  Earthquakes  Laser applications  Remote sensing  Semantics  Automated construction  Building change detection  Change detection  Civil engineering applications  Computational procedures  Construction progress tracking  Damage assessments  Laser scanning  Damage detection,0,1
12515,"Recent unprecedented events have highlighted that the existing approach to managing flood risk is inadequate for complex urban systems because of its overreliance on simplistic methods at coarse-resolution large scales, lack of model physicality using loose hydrologic-hydraulic coupling, and absence of urban water infrastructure at large scales. Distributed models are a potential alternative as they can capture the complex nature of these events through simultaneous tracking of hydrologic and hydrodynamic processes. However, their application to large-scale flood mapping and forecasting remains challenging without compromising on spatiotemporal resolution, spatial scale, model accuracy, and local-scale hydrodynamics. Therefore, it is essential to develop techniques that can address these issues in urban systems while maximizing computational efficiency and maintaining accuracy at large scales. This study presents a physically based but computationally efficient approach for large-scale (area &gt; 103 km2) flood modeling of extreme events using a distributed model called Interconnected Channel and Pond Routing. The performance of the proposed approach is compared with a hyperresolution-fixed-mesh model at 60-m resolution. Application of the proposed approach reduces the number of computational elements by 80% and the simulation time for Hurricane Harvey by approximately 4.5 times when compared to the fixed-resolution model. The results show that the proposed approach can simulate the flood stages and depths across multiple gages with a high accuracy (R2 &gt; 0.8). Comparison with Federal Emergency Management Agency building damage assessment data shows a correlation greater than 95% in predicting spatially distributed flooded locations. Finally, the proposed approach can estimate flood stages directly from rainfall for ungaged streams. ©2019. American Geophysical Union. All Rights Reserved.",A Computationally Efficient and Physically Based Approach for Urban Flood Modeling Using a Flexible Spatiotemporal Structure,2020,computationally efficient flood modeling  extreme flood events  flexible spatiotemporal mesh structure  Hurricane Harvey  large-scale flood prediction  physically based distributed modeling,Computational efficiency  Damage detection  Forecasting  Hurricanes  Hydrodynamics  Mesh generation  Risk management  Distributed modeling  Extreme flood events  Flood modeling  Flood prediction  Mesh structures  Floods  accuracy assessment  extreme event  flood  forecasting method  hurricane event  hydrological regime  prediction  rainfall  spatiotemporal analysis,0,1
12516,"In recent years, many studies were been carried out in order to understanding and later mitigate the seismic risk. Several important projects have been funded, different methodologies have been developed; in particular, for emergencies management several application have been carried out with good results. On the contrary, mitigation and prevention of seismic risk could be more efficient by setting a careful assessment, maintenance and retrofitting of the built. In this sense, it to be noted that the seismic capacities of existing RC buildings have shown a key role in recent seismic events (e.g. Southern Italy 1980, Turkey 1999, L'Aquila 2009, Lorca, 2011, Emilia plan 2012). In particular, old RC buildings have often shown a poor and brittle behavior. Moreover, the low seismic performances of these buildings are the main reason of significant earthquake losses (in terms of economic, social and political activities) that can been considered generally as a direct consequence of physical damages on the buildings. About these important topics, it is the opinion of the authors, that quantitative models of fragility, referring to the most common types of buildings, have a key role in the evaluation process of risk and should been continuously improved. Therefore, in the seismic risk studies, a fundamental step is the development and use of fragility curves representative of the behavior of existing RC buildings. A significant number of proposals are currently available in the scientific literature. In this study, a critical review of existing different procedures for RC with Moment Resisting Frames (MRF) has carried out in order to highlight advantages and weakness of each proposal. A great variability in terms of geometrical, mechanical and structural characterization, structural modeling, method of analysis, scale of damage, parameters of seismic intensity and statistical procedure has been highlighted, and finally an optimal procedure of fragility analysis has been outlined.",A critical review of fragility curves for existing RC buildings,2016,Damage levels  Existing RC buildings  Fragility curves  Seismic risk mitigation  Structural performance,Buildings  Computational methods  Concrete buildings  Earthquakes  Risk assessment  Seismology  Structural frames  Damage level  Fragility curves  RC buildings  Seismic risk mitigation  Structural performance  Structural analysis,0,1
12517,"Based on the damage model under a monotonic loading condition, a new damage model is developed to predict the ultra low cycle fatigue failure of building structural steel subjected to seismic actions. The damage prediction model was implemented in commercial finite element software ABAQUS by using the user material subroutine. Then, parameters used in the damage model of building structural steel base metal, heat affected zone and weld metal were calibrated respectively through monotonic loading tests and ultra low cyclic loading tests of notched coupon specimens, in addition, the damage evolution laws at the center of notched specimen under different loading conditions were compared. It can be observed from the comparison that crack always initiates in the center of specimens, which is consisted with the test results. Finally, the damage model were applied to investigate the damage evolution of beam to column welded joints under ultra low cyclic loading history. The fracture process was simulated and the number of cycles to fracture was predicted, which agrees well with the experimental results. © 2017, Engineering Mechanics Press. All right reserved.",A damage prediction model for ultra low cycle fatigue failure of building structural steel,2017,Beam to column welded joints  Building structural steel  Damage model  Finite element analysis  Ultra low cycle fatigue,ABAQUS  Building materials  Cyclic loads  Finite element method  Forecasting  Fracture  Steel construction  Subroutines  Welded steel structures  Welding  Welds  Building structural  Damage model  Damage prediction models  Low cycle fatigues  Low cyclic loading  Low cyclic loading tests  Monotonic loading  User material subroutine  Fatigue damage,0,1
12520,"The aim of this paper is that the precise description of damage behavior is crucial to well catch the mechanical behavior of structures in the dynamic numerical simulation, and address the issue on the coupled plastic-damage constitutive model for circular steel tubes of reticulated shells under severe earthquake. Continuum Damage Mechanics (CDM) constitutive model established by Lemaitre is reviewed at the beginning. Then, an improved damage model for circular steel tubes of reticulated shells is developed based on Lemaitre's model by replacing the original damage evolution law with a new one suitable for circular steel tubes. In addition, we introduce the stress update process. In this procedure, the well-known operator split strategy, which leads to the standard elastic predictor/return mapping algorithm, is adopted to solve the evolution problem of the improved model. Exploiting user-defined material subroutine, the implementation of the model is achieved within software ANSYS using BEAM189 element. Finally, the dynamic response of reticulated shells under severe earthquake are numerically simulated with the proposed model and with the conventional Prandtl-Reuss model, respectively. The comparison results show that the consideration of material damage accumulation, on the one hand, may change the failure mode of reticulated shells from dynamic instability to strength failure; on the other, may reduce the dynamic ultimate load obviously. This consideration should be taken into account when conducting nonlinear dynamic analysis of reticulated shells.",A Developed Damage Constitutive Model for Circular Steel Tubes of Reticulated Shells,2020,Constitutive model  continuum damage mechanics  damage evolution  circular steel tubes  reticulated shells  finite element method (FEM),ANISOTROPIC DAMAGE  STRESS TRIAXIALITY  DUCTILE FRACTURE  MESHFREE METHOD  LAW,0,1
12521,"Flood risk analysis is more complex in urban areas than that in rural areas because of their closely packed buildings, different kinds of land uses, and large number of flood control works and drainage systems. The purpose of this paper is to propose a practical framework for flood risk analysis and benefit assessment of flood control measures in urban areas. Based on the concept of disaster risk triangle (hazard, vulnerability and exposure), a comprehensive analysis method and a general procedure were proposed for urban flood risk analysis. Urban Flood Simulation Model (UFSM) and Urban Flood Damage Assessment Model (UFDAM) were integrated to estimate the flood risk in the Pudong flood protection area (Shanghai, China). S-shaped functions were adopted to represent flood return period and damage (R-D) curves. The study results show that flood control works could significantly reduce the flood risk within the 66-year flood return period and the flood risk was reduced by 15.59%. However, the flood risk was only reduced by 7.06% when the flood return period exceeded 66-years. Hence, it is difficult to meet the increasing demands for flood control solely relying on structural measures. The R-D function is suitable to describe the changes of flood control capacity. This frame work can assess the flood risk reduction due to flood control measures, and provide crucial information for strategy development and planning adaptation. © 2016 by the authors; licensee MDPI, Basel, Switzerland.",A framework for flood risk analysis and benefit assessment of flood control measures in Urban Areas,2016,EAD (expected annual damage)  Flood control measures  Flood risk analysis  R-D function  UFDAM  UFSM,adaptive management  computer simulation  cost-benefit analysis  disaster management  drainage network  flood control  flood damage  flood frequency  numerical model  planning method  risk assessment  urban area  China  disaster  exposure  model  risk assessment  risk reduction  urban area  city  flooding  prevention and control  procedures  risk assessment  China  Shanghai  China  Cities  Disasters  Floods  Risk Assessment,0,1
12522,"A simplified risk assessment framework specifically developed for built immovable cultural heritage assets is proposed. The framework addresses all the components in a risk analysis and can be used as a screening procedure for the preliminary assessment of a large number of assets with limited resources. Furthermore, the framework can also be used to identify cultural heritage assets that require a more refined and resource demanding risk evaluation. The proposed risk analysis framework falls into the category of qualitative methods and is based on an existing approach developed for the vulnerability assessment of critical infrastructures. The qualitative risk analysis of the proposed methodology is based on a set of structured assessment flowcharts that address the main components of a risk analysis: the likelihood of the hazard, the vulnerability of the asset to the hazard, the consequences of the hazard, the loss of value of the asset and the capacity to recover from the event. To illustrate the applicability of the proposed methodology, an application example is also presented for the case of seismic risk. (C) 2016 Elsevier Masson SAS. All rights reserved.",A framework for the simplified risk analysis of cultural heritage assets,2016,Risk assessment  Vulnerability  Hazard  Built immovable cultural heritage  Cultural heritage value,PERFORMANCE-BASED ASSESSMENT  VULNERABILITY ASSESSMENT  SEISMIC ASSESSMENT  FRAGILITY CURVES  LARGE-SCALE  RESILIENCE  BUILDINGS  HAZARDS  ELICITATION  MONUMENTS,0,1
12524,"Various duration definitions have been proposed to describe the effective strong motion duration based on a single component of ground motions. However, multi-component accelerograms are usually selected as the seismic excitations to evaluate the seismic performance of important infrastructures. Duration definitions able to consider the duration contributions from all components of ground motions are still lacking. In this paper, a general integrated duration definition for multi-component seismic excitations is proposed based on the existing concept of strong motion duration. According to the proposed definition, integrated bracketed duration, integrated uniform duration, and integrated significant duration are presented to measure durations for multi-component ground motions. Twenty as-recorded accelerograms with a broad range of durations are considered to investigate the correlation between integrated and single component durations. A series of nonlinear dynamic analyses are performed to quantify the influence of different integrated ground motion durations on several seismic demands (i.e. peak displacement, damage dissipation energy, and local damage index) of concrete gravity dam reservoir-foundation systems. In addition, the results also reveal the effects of vertical seismic excitations on the seismic response of concrete gravity dams and emphasize the necessity to consider vertical motions in seismic performance assessment of such infrastructures. (C) 2016 Elsevier Ltd. All rights reserved.",A general definition of integrated strong motion duration and its effect on seismic demands of concrete gravity dams,2016,Integrated duration  Multi-component seismic excitations  Concrete gravity dams  Significant duration  Damage measures,EARTHQUAKE GROUND MOTION  PLASTIC-DAMAGE MODEL  FLUID-STRUCTURE INTERACTION  NONLINEAR DYNAMIC-RESPONSE  ARCH DAMS  SYSTEMS  COLLAPSE  PERFORMANCE  PREDICTION  BUILDINGS,0,1
12527,"Seismic vulnerability assessment is a critical topic in disaster management. It is a complex uncertain spatial decision making problem due to lack of complete data, vagueness of experts' comments in addition to uncertainties in the numerical data/relations. This paper presents a new Geospatial Information System (GIS)-based multi-criterion decision-making (MCDM) method developed for predicting building damages prior to the occurrence of a potential earthquake scenario which considers different sources of uncertainty to make realistic assessments. The developed method suggests an approximate reasoning approach through using Fuzzy Sets theory (FST) and enhanced Dempster-Shafer theory (DST). FST handles the vagueness of the heuristic knowledge on 'importance weights of the selected criteria' and 'the relationship of the criteria with physical seismic vulnerability (PSV)'. The enhanced DST is used for fusion of the information by taking into account the reliability of the adopted criteria. The proposed method's applicability is tested on existing buildings of a municipality district of Tabriz, a historical and earthquake prone city in Iran. The implementation results confirm that the proposed method is a pragmatic, rational and simple model which reduces uncertainties of PSVA to provide realistic predictions essential for assisting planners and administrators with reducing future earthquake losses in urban areas.",A GIS-based decision making model using fuzzy sets and theory of evidence for seismic vulnerability assessment under uncertainty (case study: Tabriz),2017,Seismic vulnerability assessment  uncertainty  fuzzy sets  Dempster-Shafer theory of evidence  multi-criteria decision making (MCDM),EARTHQUAKE SCENARIO  DAMAGE ASSESSMENT  HAZARD,0,1
12531,"Seismic hazard mitigation is becoming an important consideration in planning for disaster-resilient cities. Seismic hazard and urban vulnerability are the two major factors in the assessment of seismic risk. Peak ground acceleration (PGA) and peak ground displacement (PGD) are the two major measures of seismic hazards, and land-use and building patterns characterize urban vulnerability. A set of pseudodata is generated by an earthquake-engineering simulation model for the city of Taichung, Taiwan, using twenty-two significant historical seismic events. A seismic damage model is first statistically estimated, relating monetary building damages to seismic impacts (PGA and PGD) and building inventories (residential, commercial, industrial, government). This damage function is then incorporated into a seismic land-use optimization model to allocate future land uses to the available land while minimizing aggregate seismic damages. Solving the model under the twenty-two seismic events and under different regional growth scenarios generates robust site rankings, pointing to priority locations for future activities away from the most severe historical earthquakes. These rankings can help decision makers allocate future activities under the uncertainty of both regional development and seismic hazard. © 2015, © The Author(s) 2015.",A land-use allocation optimization model to mitigate potential seismic damages,2015,earthquake simulation  land-use planning  optimization  seismic hazard  urban resilience,computer simulation  disaster management  earthquake damage  earthquake engineering  land use planning  optimization  seismic hazard  urban planning  vulnerability  Taichung  Taiwan,0,1
12533,"SP-BELA (Simplified Pushover Based Earthquake Loss Assessment) is a mechanic based fragility methodology adopted in large scale vulnerability assessment for the definition of seismic risk and damage scenario. The method has been developed for RC cast in place [1], RC pre cast [2] and low vulnerability masonry buildings [3]. SP-BELA identifies numerically the damage limit states by checking deformation and stress limit conditions on the structural elements of buildings. The capability of SP-BELA methodology to represent the seismic performance of Italian buildings has been improved through a calibration process recently completed. By using data collected from observed damage in the earthquakes occurred in Italy from 1976 (earthquake of Friuli) to 2009 (L'Aquila earthquake), calibration coefficients have been computed. They have been adopted in order to define fragility curves for five damage levels (those of EMS98 scale, [4]) and for five vulnerability classes. SP-BELA has been adopted to define seismic risk and damage scenario of Italian residential and school buildings. In order to provide a user friendly tool to support decision makers during emergency management, a platform with GIS functionality has been developed. When an earthquake occurs, the WebGIS platform can evaluate real time damage scenario and seismic risk maps. The platform allows to input data of an occurred earthquake. The tool allows to define ground shaking scenario in terms of magnitude, epicentre position, depth, fault mechanism and attenuation relationship. The fault can be defined by starting from an Italian database, the DISS database (Database of Individual Seismogenic Sources [5]) of INGV (National Institute of Geophysics and Volcanology). Alternatively, a new user digitalized fault can be input. The platform allows also the evaluation of real-time damage scenarios with ShakeMap. Finally, it enables to visualize in tables and maps the seismic risk calculated for different return period and time windows. This paper describes the adoption of SP-BELA methodology for the definition of seismic risk and real time damage scenario of Italian residential and school buildings.",A mechanic based model for definition of seismic risk and real time damage scenario of buildings,2017,Damage scenario  Residential buildings  School buildings  Seismic risk  WebGIS,Buildings  Calibration  Computational methods  Damage detection  Database systems  Decision making  Earthquake engineering  Engineering geology  Faulting  Geophysics  Housing  Maps  Risk assessment  Risk management  Risk perception  School buildings  Seismic design  Seismology  Structural dynamics  Attenuation relationships  Calibration coefficients  Damage scenarios  Deformation and stress  Residential building  Seismic risk  Vulnerability assessments  Web-GIS  Earthquakes,0,1
12535,"The research of a disaster chain can help to determine the mechanism of disaster and the mechanism of mutual transformation between disasters; but at present, a unified and comprehensive modeling mechanism for the disaster chain evolution process has not been formed. Based on hierarchical modeling theory, a top-down refinement method for modeling the complex disaster chain evolution process was proposed in this article-the Spatio-temporal evolution process Multi-level description Framework for a Disaster Chain (STMFDC). The semantic description of the disaster chain is realized at the phenomenon level, changing element level, abstract semantics association level, and resource implementation level. In the spatio-temporal semantic constraint, combining the data integration methods, the evolution process model was also built to analyze the catastrophic process of the disaster chain. Finally, the mining subsidence disaster chain caused by human engineering activity was taken as an example to analyze the evolution process of a subsidence disaster chain based on the STMFDC to verify its generality. The study will thus form a new way of researching a disaster chain by building off the STMFDC approach.",A modeling method for a disaster chain-Taking the coal mining subsidence chain as an example,2018,STMFDC  universal model  mining subsidence disaster chain  damage assessment visualization,MANAGEMENT  ENVIRONMENT  EARTHQUAKE  NETWORKS  SYSTEM,0,1
12538,"This study examines the relation between maximum seismic displacements and residual displacements for reinforced concrete building structures. In order to achieve a reliable relationship between these critical structural parameters for the seismic performance of concrete buildings, an extensive parametric study is conducted by examining the nonlinear behavior of numerous planar framed structures. In this work, dynamic inelastic analyses are executed to investigate the seismic behavior of two sets of frames. The first group consists of four planar frames which have been designed for seismic and vertical loads according to modern structural codes while the second group also consists of four frames, which have been designed for vertical loads only, in order to examine older structures that have been designed using codes with inadequate seismic provisions. These two sets of buildings are subjected to various earthquakes with different amplitudes in order to develop a large structural response databank. On the basis of this wide-ranging parametric investigation, after an appropriate statistical analysis, simple empirical expressions are proposed for a straightforward and efficient evaluation of maximum seismic displacements of reinforced concrete buildings structures from their permanent deformation. Permanent displacements can be measured in-situ after strong ground motions as a post-earthquake assessment. It can be concluded that the measure of permanent deformation can be efficiently used to estimate the post-seismic performance level of reinforced concrete buildings.",A New Method to Evaluate the Post-Earthquake Performance and Safety of Reinforced Concrete Structural Frame Systems,2020,structural safety  post-seismic performance of reinforced concrete structures  residual deformation  maximum deformation,MAXIMUM SEISMIC DISPLACEMENTS  DUCTILITY DEMANDS  DAMAGE ASSESSMENT  DEFORMATION  BEHAVIOR,0,1
12540,"Studies oriented to restoration and conservation of historical monumental buildings have recourse to structural analysis as a way to investigate the genuine structural features of the construction, to better understand its present condition and actual causes of existing damage, to estimate its safety conditions and to determine necessary remedial measures. Based on this background, this paper discusses on the seismic vulnerability of masonry fortresses by means of an analysis methodology based on three different analytical procedures, according to an increased knowledge of the structure. As a relevant case study the Albornoz fortress, a 14th stone masonry construction located in central Italy, was selected. Initially, the strategy proposed to perform this task was aimed at testing and developing an expeditious and non-destructive procedure to evaluate both the seismic vulnerability and the main mechanical properties of the different masonry typologies. The macroscale structural behavior of the fortress was then evaluated through a nonlinear static analysis (pushover) and a more simple approach based on the kinematic theorems of the limit analysis. From this point of view, by comparing the capacity of the construction to withstand lateral loads with the expected demands resulting from seismic actions, these methods provided a highly effective means of verifying the safety of the masonry structure and its vulnerability to extensive damage and collapse. © 2018, Springer Science+Business Media B.V., part of Springer Nature.",A numerical study on seismic damage of masonry fortresses,2018,Damage assessment  Fortified buildings  Historic masonry  Kinematic analysis  Masonry modelling  Nonlinear static analysis,Damage detection  Historic preservation  Kinematics  Masonry materials  Seismology  Static analysis  Damage assessments  Historic masonry  Kinematic Analysis  Masonry modelling  Non-linear static analysis  Structural analysis  building construction  collapse  masonry  mechanical property  methodology  monument  numerical method  structural analysis  vulnerability  Italy,0,1
12541,"After a brief introduction on the research project RiSEM (Seismic Risk of Monumental Buildings), the paper discusses on the seismic assessment of historic masonry towers according to the Italian “Guidelines for the assessment and mitigation of the seismic risk of the cultural heritage” that identifies an analysis methodology based on three different levels of evaluation, according to an increased knowledge of the structure. The RiSEM project aimed at developing and testing innovative and expeditious methodologies (i.e. either without or with a minimal direct contact with the masonry building) to evaluate all the main structural features of the monumental buildings required for the assessment of their seismic safety. As a relevant case study the “Town of Fine Towers”, San Gimignano (Italy), listed under the UNESCO World Cultural Heritage Sites, was selected. The paper summarizes the analyses performed on one of the San Gimignano towers: the Coppi-Campatelli one. The seismic vulnerability of the tower was evaluated with reference to the above guidelines, and the paper reports and critically compares the results obtained for the three levels of evaluation there defined: LV1 (analysis at territorial level), LV2 (local analysis) and LV3 (global analysis). © 2016, Springer Science+Business Media Dordrecht.",A numerical study on seismic risk assessment of historic masonry towers: a case study in San Gimignano,2016,Damage model  Finite element modelling  Historic masonry tower  Italian guidelines  Non-linear static analysis  Seismic assessment,Brick buildings  Damage detection  Finite element method  Historic preservation  Masonry materials  Religious buildings  Safety testing  Seismology  Towers  Damage model  Finite element modelling  Historic masonry  Italian guidelines  Non-linear static analysis  Seismic assessment  Risk assessment  earthquake damage  finite element method  guideline  hazard management  historic building  knowledge  masonry  nonlinearity  numerical model  research program  risk assessment  vulnerability  World Heritage Site  Italy  Tuscany,0,1
12542,"Seismic shocks occur sometimes as a sequence, close in space and time, of destructive events of comparable intensity. In these cases, a significant portion of the damage to historical buildings can be related with the cumulated damage on structures that become progressively more vulnerable. This research investigates the specific increase of damage determined by a sequence of strong ground motions, focusing the interest on the out-of-plane response of 2 church masonry facades. The dynamic analyses were performed by a specific rigid body and spring model RBSM, which only accounts for out-of-plane damage mechanisms. Two idealized models of facade, each made of 2 different masonry bonds, have been studied by applying various sequences of recorded accelerograms. The results highlighted a complex relationship between the spectral content of the seismic shocks and the characteristics of the structures that change in the course of the loading sequence due to the development of damage. The Housner spectral intensity proved to be a reliable scalar measure of the ground motion destructiveness for these facades. Moreover, when considering a design-consistent accelerogram that causes a relevant damage pattern, ie, with a significant elongation of the effective first period of vibration, the numerical results indicated a possible spectral intensity threshold below which the occurrence of repeated seismic shocks, both before and after the reference design shock, can be considered as irrelevant. On the other hand, a catastrophic increase of damage should be expected when this threshold is overcome.",A numerical study on the cumulative out-of-plane damage to church masonry facades due to a sequence of strong ground motions,2017,cumulative damage assessment  dynamics  masonry  out-of-plane  repeated earthquakes  rigid body spring model,SEISMIC PERFORMANCE  REPEATED EARTHQUAKE  NONLINEAR RESPONSE  SDOF SYSTEMS  WALLS  BUILDINGS  BEHAVIOR  MODEL  STATE  VULNERABILITY,0,1
12546,"Probabilistic-based type of analysis seems to constitute a state-of-art approach for earthquake engineers. Such strategy is, in the analysis of potential retrofitting measures for a building (or typology), needed for the development of vulnerability or fragility curves. This information is recognized to be extremely valuable within the decision process, since it allows the evaluation of the collapse probability (or other defined limit state) of a given structure under a given intensity measure. The computational development integrated with the advent of proper working methodologies led to the increasing of research in the field. Nevertheless, the current numerical FE-based modelling approaches are still cumbersome for the dynamic analysis of the masonry behavior. In this scope, a novel stochastic methodology, based on the Latin Hypercube Sampling, using homogenization concepts for the masonry characterization and employing a discrete-FE based model is herein presented. Both running- and English-bond masonry textures are suitable to be studied, being the system uncertainty considered on parameters affecting the material, mechanical, geometrical and loading conditions. The approach has been implemented on an English-bond masonry mockup tested on a shaking table in LNEC. An incremental dynamic analysis has been performed and fragility curves derived. It has been shown that the strategy is effective, accurate and very attractive from a computation point of view. Copyright © 2019 COMPDYN Proceedings. All rights reserved.",A probablistic framework using a discrete Fe-based homogenized model for the in- And out-of-plane analysis of masonry structures,2019,Homogenization  LHS method  Macro-model  Masonry  Seismic vulnerability,Computational methods  Engineering geology  Geophysics  Homogenization method  Masonry materials  Stochastic models  Stochastic systems  Structural dynamics  Textures  Collapse probabilities  Computational development  Incremental dynamic analysis  Latin hypercube sampling  LHS method  Macro model  Masonry  Seismic vulnerability  Earthquake engineering,0,1
12547,"This paper aims to reveal a methodology used to quantitatively evaluate the impact of an earthquake on a region, considering multi temporal high resolution optical images. The proposed approach was initiated in the frame of GEODIM Project whose goal is to develop a Romanian downstream emergency response service in order to contribute to current disaster and risk management approach based on Earth observation data. The project is focused on developing experimental processing algorithms and mapping products for natural disasters (floods, earthquakes, landslides) damage assessment in urban areas based on very high resolution optical and SAR satellite imagery acquired worldwide. The prospective scenario considers knowledge discovery from pre and post event satellite images by mapping the extracted data features into semantic classes and symbolic representations like 'buildings', 'vegetation', 'streets', 'bare land' and 'damaged buildings', etc. © 2015 IEEE.",A rapid mapping approach to quantify damages caused by the 2003 bam earthquake using high resolution multitemporal optical images,2015,None,Damage detection  Disasters  Earthquakes  Emergency services  Geometrical optics  Geophysics  Image analysis  Image reconstruction  Optical resolving power  Radar imaging  Remote sensing  Risk management  Satellite imagery  Semantics  Damage assessments  Earth observation data  Emergency response  High-resolution optical images  Natural disasters  Processing algorithms  Symbolic representation  Very high resolution  Mapping,0,1
